Time,"U:0","U:1","U:2","c","gammadot","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.0003,0,0,0,0.0822881982,2524.67993,-3.11273507e-10,1,0,0.00850000046,0,4.99999987e-06
0.0003,0.00227648439,-2.5947078e-05,0,0.191661447,1252.49304,-0.00024584998,1,1.35135133e-06,0.00850000046,1.35135133e-06,4.99999987e-06
0.0003,0.00332336663,8.82661425e-06,0,0.258941531,802.786682,-0.000427678024,1,2.70270266e-06,0.00850000046,2.70270266e-06,4.99999987e-06
0.0003,0.00440921914,8.42498685e-06,0,0.222157106,863.155579,-0.00026655785,1,4.05405399e-06,0.00850000046,4.05405399e-06,4.99999987e-06
0.0003,0.00565667031,-3.91292679e-06,0,0.216500014,905.612122,-0.000128621905,1,5.40540532e-06,0.00850000046,5.40540532e-06,4.99999987e-06
0.0003,0.00686095981,-1.20463892e-06,0,0.213578016,865.877686,-8.72698147e-05,1,6.75675665e-06,0.00850000046,6.75675665e-06,4.99999987e-06
0.0003,0.00799558498,-9.39563307e-08,0,0.21232903,810.647583,-6.28705529e-05,1,8.10810798e-06,0.00850000046,8.10810798e-06,4.99999987e-06
0.0003,0.00905069057,1.00557749e-07,0,0.211441934,750.303772,-3.70852576e-05,1,9.45945885e-06,0.00850000046,9.45945885e-06,4.99999987e-06
0.0003,0.0100221476,1.72284924e-08,0,0.21101895,687.386719,-1.00007182e-05,1,1.08108106e-05,0.00850000046,1.08108106e-05,4.99999987e-06
0.0003,0.0109072793,-1.0535981e-08,0,0.210763976,623.079651,1.69045015e-05,1,1.21621615e-05,0.00850000046,1.21621615e-05,4.99999987e-06
0.0003,0.0117050121,-7.22398763e-09,0,0.210580453,558.161316,4.35238617e-05,1,1.35135133e-05,0.00850000046,1.35135133e-05,4.99999987e-06
0.0003,0.012414841,-2.57823896e-09,0,0.210443854,492.920868,7.00494857e-05,1,1.48648642e-05,0.00850000046,1.48648642e-05,4.99999987e-06
0.0003,0.0130363805,-7.47253259e-10,0,0.210339293,427.474335,9.65896397e-05,1,1.6216216e-05,0.00850000046,1.6216216e-05,4.99999987e-06
0.0003,0.0135693913,-5.32106803e-09,0,0.210253671,361.892456,0.000123187812,1,1.75675668e-05,0.00850000046,1.75675668e-05,4.99999987e-06
0.0003,0.0140137831,-1.64592198e-08,0,0.210185662,296.205322,0.000149917643,1,1.89189177e-05,0.00850000046,1.89189177e-05,4.99999987e-06
0.0003,0.0143694216,-8.60300098e-09,0,0.210151896,230.407074,0.000177017559,1,2.02702704e-05,0.00850000046,2.02702704e-05,4.99999987e-06
0.0003,0.0146361217,1.4206887e-07,0,0.210243747,164.498093,0.000204752272,1,2.16216213e-05,0.00850000046,2.16216213e-05,4.99999987e-06
0.0003,0.0148137538,3.56844168e-07,0,0.210578457,98.5870895,0.000231029611,1,2.29729721e-05,0.00850000046,2.29729721e-05,4.99999987e-06
0.0003,0.0149024324,2.17752998e-07,0,0.210959211,50.1254921,0.000248389639,1,2.4324323e-05,0.00850000046,2.4324323e-05,4.99999987e-06
0.0003,0.0149024324,-2.17752714e-07,0,0.210959211,50.125473,0.000248389668,1,2.56756757e-05,0.00850000046,2.56756757e-05,4.99999987e-06
0.0003,0.0148137538,-3.56844424e-07,0,0.210578457,98.5870056,0.00023102964,1,2.70270266e-05,0.00850000046,2.70270266e-05,4.99999987e-06
0.0003,0.0146361217,-1.42069197e-07,0,0.210243747,164.498001,0.000204752301,1,2.83783775e-05,0.00850000046,2.83783775e-05,4.99999987e-06
0.0003,0.0143694216,8.6029841e-09,0,0.210151896,230.407028,0.000177017588,1,2.97297283e-05,0.00850000046,2.97297283e-05,4.99999987e-06
0.0003,0.014013784,1.64592446e-08,0,0.210185662,296.2052,0.000149917687,1,3.10810792e-05,0.00850000046,3.10810792e-05,4.99999987e-06
0.0003,0.0135693913,5.3210778e-09,0,0.210253671,361.892365,0.000123187856,1,3.24324319e-05,0.00850000046,3.24324319e-05,4.99999987e-06
0.0003,0.0130363805,7.47253426e-10,0,0.210339293,427.474335,9.65896397e-05,1,3.37837846e-05,0.00850000046,3.37837846e-05,4.99999987e-06
0.0003,0.0124148428,2.57822785e-09,0,0.210443854,492.920746,7.00495439e-05,1,3.51351337e-05,0.00850000046,3.51351337e-05,4.99999987e-06
0.0003,0.011705013,7.22398275e-09,0,0.210580453,558.161255,4.35238981e-05,1,3.64864864e-05,0.00850000046,3.64864864e-05,4.99999987e-06
0.0003,0.0109072821,1.0535973e-08,0,0.210763976,623.079468,1.69045779e-05,1,3.78378354e-05,0.00850000046,3.78378354e-05,4.99999987e-06
0.0003,0.0100221476,-1.72284924e-08,0,0.21101895,687.386719,-1.00007182e-05,1,3.91891881e-05,0.00850000046,3.91891881e-05,4.99999987e-06
0.0003,0.00905069057,-1.00557678e-07,0,0.211441934,750.303833,-3.70852722e-05,1,4.05405408e-05,0.00850000046,4.05405408e-05,4.99999987e-06
0.0003,0.00799558684,9.39555846e-08,0,0.21232903,810.647522,-6.28705238e-05,1,4.18918899e-05,0.00850000046,4.18918899e-05,4.99999987e-06
0.0003,0.00686096027,1.20463551e-06,0,0.213578016,865.877625,-8.72697929e-05,1,4.32432425e-05,0.00850000046,4.32432425e-05,4.99999987e-06
0.0003,0.00565667031,3.91292724e-06,0,0.216500014,905.612122,-0.000128621905,1,4.45945952e-05,0.00850000046,4.45945952e-05,4.99999987e-06
0.0003,0.00440922147,-8.42498139e-06,0,0.222157016,863.155762,-0.000266557472,1,4.59459443e-05,0.00850000046,4.59459443e-05,4.99999987e-06
0.0003,0.0033233678,-8.82665881e-06,0,0.258941591,802.786194,-0.000427678257,1,4.7297297e-05,0.00850000046,4.7297297e-05,4.99999987e-06
0.0003,0.00227648579,2.59470962e-05,0,0.191661522,1252.49219,-0.000245850126,1,4.8648646e-05,0.00850000046,4.8648646e-05,4.99999987e-06
0.0003,0,0,0,0.0822881982,2524.67993,-3.11449505e-10,1,4.99999987e-05,0.00850000046,4.99999987e-05,4.99999987e-06
