Time,"U:0","U:1","U:2","c","gammadot","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
4e-06,0,0,0,0.204106003,2273.13989,1.48595003e-09,1,0,0.00850000046,0,4.99999987e-06
4e-06,0.00254145893,-8.722046e-06,0,0.209442258,1952.56482,0.000108438595,1,1.35135133e-06,0.00850000046,1.35135133e-06,4.99999987e-06
4e-06,0.00475228624,-1.25066128e-06,0,0.212612331,1618.05591,0.000280275824,1,2.70270266e-06,0.00850000046,2.70270266e-06,4.99999987e-06
4e-06,0.00663123652,9.53126528e-06,0,0.210535035,1278.83008,0.00040645845,1,4.05405399e-06,0.00850000046,4.05405399e-06,4.99999987e-06
4e-06,0.00816911273,1.00267343e-05,0,0.210149214,955.75415,0.000538481807,1,5.40540532e-06,0.00850000046,5.40540532e-06,4.99999987e-06
4e-06,0.0093647046,5.46080446e-06,0,0.210063368,676.491272,0.000686731189,1,6.75675665e-06,0.00850000046,6.75675665e-06,4.99999987e-06
4e-06,0.0102554793,8.57905491e-07,0,0.210029215,457.832672,0.000824215065,1,8.10810798e-06,0.00850000046,8.10810798e-06,4.99999987e-06
4e-06,0.0108946376,-1.62967444e-06,0,0.210015178,298.243134,0.000930653187,1,9.45945885e-06,0.00850000046,9.45945885e-06,4.99999987e-06
4e-06,0.01133803,-2.28524368e-06,0,0.210008293,187.949081,0.00100344967,1,1.08108106e-05,0.00850000046,1.08108106e-05,4.99999987e-06
4e-06,0.0116364453,-2.00107434e-06,0,0.210004732,115.063377,0.00104943779,1,1.21621615e-05,0.00850000046,1.21621615e-05,4.99999987e-06
4e-06,0.0118318554,-1.44009368e-06,0,0.210002914,68.672554,0.00107712671,1,1.35135133e-05,0.00850000046,1.35135133e-05,4.99999987e-06
4e-06,0.0119566415,-9.20631294e-07,0,0.210001796,40.0723038,0.00109336292,1,1.48648642e-05,0.00850000046,1.48648642e-05,4.99999987e-06
4e-06,0.0120345363,-5.37628466e-07,0,0.210001171,22.9171143,0.00110275042,1,1.6216216e-05,0.00850000046,1.6216216e-05,4.99999987e-06
4e-06,0.0120821958,-2.85528387e-07,0,0.210000679,12.8681526,0.00110813905,1,1.75675668e-05,0.00850000046,1.75675668e-05,4.99999987e-06
4e-06,0.0121107651,-1.31046264e-07,0,0.210000187,7.09939289,0.0011111924,1,1.89189177e-05,0.00850000046,1.89189177e-05,4.99999987e-06
4e-06,0.0121275084,-4.57044216e-08,0,0.209999993,3.83875918,0.00111288892,1,2.02702704e-05,0.00850000046,2.02702704e-05,4.99999987e-06
4e-06,0.0121370433,-6.03124573e-09,0,0.209999993,2.00606656,0.00111384003,1,2.16216213e-05,0.00850000046,2.16216213e-05,4.99999987e-06
4e-06,0.012142146,7.18446591e-09,0,0.209999993,0.95211494,0.00111437764,1,2.29729721e-05,0.00850000046,2.29729721e-05,4.99999987e-06
4e-06,0.0121443644,4.51656179e-09,0,0.209999993,0.412529826,0.00111463049,1,2.4324323e-05,0.00850000046,2.4324323e-05,4.99999987e-06
4e-06,0.0121443644,-4.51655557e-09,0,0.209999993,0.412529379,0.00111463049,1,2.56756757e-05,0.00850000046,2.56756757e-05,4.99999987e-06
4e-06,0.012142146,-7.18447168e-09,0,0.209999993,0.952113569,0.00111437764,1,2.70270266e-05,0.00850000046,2.70270266e-05,4.99999987e-06
4e-06,0.0121370433,6.03121331e-09,0,0.209999993,2.00606489,0.00111384003,1,2.83783775e-05,0.00850000046,2.83783775e-05,4.99999987e-06
4e-06,0.0121275084,4.57043718e-08,0,0.209999993,3.83875728,0.00111288892,1,2.97297283e-05,0.00850000046,2.97297283e-05,4.99999987e-06
4e-06,0.0121107651,1.31046036e-07,0,0.210000187,7.09938431,0.0011111924,1,3.10810792e-05,0.00850000046,3.10810792e-05,4.99999987e-06
4e-06,0.0120821958,2.85528102e-07,0,0.210000679,12.8681421,0.00110813905,1,3.24324319e-05,0.00850000046,3.24324319e-05,4.99999987e-06
4e-06,0.0120345363,5.37628466e-07,0,0.210001171,22.9171143,0.00110275042,1,3.37837846e-05,0.00850000046,3.37837846e-05,4.99999987e-06
4e-06,0.0119566415,9.20630214e-07,0,0.210001796,40.0722504,0.00109336292,1,3.51351337e-05,0.00850000046,3.51351337e-05,4.99999987e-06
4e-06,0.0118318554,1.44009289e-06,0,0.210002914,68.6725006,0.00107712671,1,3.64864864e-05,0.00850000046,3.64864864e-05,4.99999987e-06
4e-06,0.0116364462,2.00107297e-06,0,0.210004732,115.063194,0.00104943791,1,3.78378354e-05,0.00850000046,3.78378354e-05,4.99999987e-06
4e-06,0.01133803,2.28524368e-06,0,0.210008293,187.949081,0.00100344967,1,3.91891881e-05,0.00850000046,3.91891881e-05,4.99999987e-06
4e-06,0.0108946366,1.62967331e-06,0,0.210015178,298.243225,0.000930653128,1,4.05405408e-05,0.00850000046,4.05405408e-05,4.99999987e-06
4e-06,0.0102554811,-8.57899124e-07,0,0.210029215,457.832397,0.00082421524,1,4.18918899e-05,0.00850000046,4.18918899e-05,4.99999987e-06
