Time,"U:0","U:1","U:2","c","gammadot","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
4e-05,0,0,0,0.187891006,1379.23999,3.37070496e-08,1,0,0.00850000046,0,4.99999987e-06
4e-05,0.00170204532,-3.56257942e-06,0,0.206779331,1168.40161,-2.64944028e-05,1,1.35135133e-06,0.00850000046,1.35135133e-06,4.99999987e-06
4e-05,0.00314949988,9.50887397e-07,0,0.218891844,1036.33081,-4.30307482e-05,1,2.70270266e-06,0.00850000046,2.70270266e-06,4.99999987e-06
4e-05,0.00449340511,1.84846294e-06,0,0.212394699,978.231567,-8.36537401e-06,1,4.05405399e-06,0.00850000046,4.05405399e-06,4.99999987e-06
4e-05,0.00578875979,-3.6328538e-07,0,0.210943803,930.10083,3.33811658e-05,1,5.40540532e-06,0.00850000046,5.40540532e-06,4.99999987e-06
4e-05,0.00700530177,-1.9671738e-07,0,0.210507631,869.480408,6.2035695e-05,1,6.75675665e-06,0.00850000046,6.75675665e-06,4.99999987e-06
4e-05,0.00813657884,-1.03705879e-08,0,0.210318848,805.624817,8.69170181e-05,1,8.10810798e-06,0.00850000046,8.10810798e-06,4.99999987e-06
4e-05,0.00918097887,2.87883299e-08,0,0.210213035,740.961731,0.000111771995,1,9.45945885e-06,0.00850000046,9.45945885e-06,4.99999987e-06
4e-05,0.0101379333,1.65939031e-08,0,0.210149825,676.02124,0.000136995382,1,1.08108106e-05,0.00850000046,1.08108106e-05,4.99999987e-06
4e-05,0.0110072345,4.6299462e-09,0,0.210109502,611.015625,0.000162369863,1,1.21621615e-05,0.00850000046,1.21621615e-05,4.99999987e-06
4e-05,0.0117888851,2.01684974e-10,0,0.21008262,546.061035,0.000187807993,1,1.35135133e-05,0.00850000046,1.35135133e-05,4.99999987e-06
4e-05,0.0124829635,-4.81595319e-10,0,0.210063353,481.227753,0.000213316554,1,1.48648642e-05,0.00850000046,1.48648642e-05,4.99999987e-06
4e-05,0.0130896289,-7.9648671e-10,0,0.210048541,416.555847,0.000238904307,1,1.6216216e-05,0.00850000046,1.6216216e-05,4.99999987e-06
4e-05,0.0136091001,-5.90421223e-09,0,0.210036531,352.06369,0.000264568574,1,1.75675668e-05,0.00850000046,1.75675668e-05,4.99999987e-06
4e-05,0.0140416035,-1.73869683e-08,0,0.210026905,287.751892,0.000290375174,1,1.89189177e-05,0.00850000046,1.89189177e-05,4.99999987e-06
4e-05,0.0143873114,-8.85982043e-09,0,0.21002081,223.605698,0.000316584163,1,2.02702704e-05,0.00850000046,2.02702704e-05,4.99999987e-06
4e-05,0.0146463905,1.41631361e-07,0,0.210026085,159.598923,0.000343508204,1,2.16216213e-05,0.00850000046,2.16216213e-05,4.99999987e-06
4e-05,0.0148189962,3.53746628e-07,0,0.210053384,95.7047424,0.000369115907,1,2.29729721e-05,0.00850000046,2.29729721e-05,4.99999987e-06
4e-05,0.0149052404,2.15375536e-07,0,0.210085854,48.7184792,0.000386065454,1,2.4324323e-05,0.00850000046,2.4324323e-05,4.99999987e-06
4e-05,0.0149052404,-2.15375252e-07,0,0.210085854,48.7184563,0.000386065454,1,2.56756757e-05,0.00850000046,2.56756757e-05,4.99999987e-06
4e-05,0.0148189962,-3.53746884e-07,0,0.210053384,95.7046585,0.000369115936,1,2.70270266e-05,0.00850000046,2.70270266e-05,4.99999987e-06
4e-05,0.0146463905,-1.41631688e-07,0,0.210026085,159.598846,0.000343508233,1,2.83783775e-05,0.00850000046,2.83783775e-05,4.99999987e-06
4e-05,0.0143873123,8.85981244e-09,0,0.21002081,223.605652,0.000316584192,1,2.97297283e-05,0.00850000046,2.97297283e-05,4.99999987e-06
4e-05,0.0140416045,1.73870234e-08,0,0.210026905,287.75177,0.000290375232,1,3.10810792e-05,0.00850000046,3.10810792e-05,4.99999987e-06
4e-05,0.0136091001,5.90425397e-09,0,0.210036531,352.063599,0.000264568604,1,3.24324319e-05,0.00850000046,3.24324319e-05,4.99999987e-06
4e-05,0.0130896289,7.96502142e-10,0,0.210048541,416.555847,0.000238904307,1,3.37837846e-05,0.00850000046,3.37837846e-05,4.99999987e-06
4e-05,0.0124829644,4.81586604e-10,0,0.210063353,481.2276,0.000213316613,1,3.51351337e-05,0.00850000046,3.51351337e-05,4.99999987e-06
4e-05,0.011788886,-2.01735836e-10,0,0.21008262,546.060974,0.000187808037,1,3.64864864e-05,0.00850000046,3.64864864e-05,4.99999987e-06
4e-05,0.0110072372,-4.63004879e-09,0,0.210109502,611.015442,0.000162369935,1,3.78378354e-05,0.00850000046,3.78378354e-05,4.99999987e-06
4e-05,0.0101379333,-1.65941678e-08,0,0.210149825,676.02124,0.000136995382,1,3.91891881e-05,0.00850000046,3.91891881e-05,4.99999987e-06
4e-05,0.00918097794,-2.87888415e-08,0,0.210213035,740.961731,0.000111771988,1,4.05405408e-05,0.00850000046,4.05405408e-05,4.99999987e-06
4e-05,0.00813657977,1.03694093e-08,0,0.210318848,805.624695,8.69170544e-05,1,4.18918899e-05,0.00850000046,4.18918899e-05,4.99999987e-06
4e-05,0.0070053027,1.96715931e-07,0,0.210507631,869.480347,6.20357096e-05,1,4.32432425e-05,0.00850000046,4.32432425e-05,4.99999987e-06
4e-05,0.00578875979,3.63285011e-07,0,0.210943803,930.10083,3.33811658e-05,1,4.45945952e-05,0.00850000046,4.45945952e-05,4.99999987e-06
4e-05,0.00449340791,-1.84846442e-06,0,0.212394685,978.231445,-8.36529944e-06,1,4.59459443e-05,0.00850000046,4.59459443e-05,4.99999987e-06
4e-05,0.00314950175,-9.50893195e-07,0,0.218891859,1036.33057,-4.30307919e-05,1,4.7297297e-05,0.00850000046,4.7297297e-05,4.99999987e-06
4e-05,0.00170204649,3.56258192e-06,0,0.206779331,1168.40137,-2.6494452e-05,1,4.8648646e-05,0.00850000046,4.8648646e-05,4.99999987e-06
4e-05,0,0,0,0.187891006,1379.23999,3.36955992e-08,1,4.99999987e-05,0.00850000046,4.99999987e-05,4.99999987e-06
