Time,"U:0","U:1","U:2","c","gammadot","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.01,0,0,0,0.000463198987,2717.01001,-2.32711989e-10,1,0,0.00850000046,0,4.99999987e-06
0.01,0.00342322537,-1.95781581e-06,0,0.020161476,2122.77661,-6.95642811e-05,1,1.35135133e-06,0.00850000046,1.35135133e-06,4.99999987e-06
0.01,0.00572467223,-9.64268202e-06,0,0.132474899,1287.64551,-0.000264903647,1,2.70270266e-06,0.00850000046,2.70270266e-06,4.99999987e-06
0.01,0.00687479321,-1.00548004e-06,0,0.235045671,719.209167,-0.000464555313,1,4.05405399e-06,0.00850000046,4.05405399e-06,4.99999987e-06
0.01,0.00763897458,2.58763998e-06,0,0.256845772,527.356628,-0.000535524741,1,5.40540532e-06,0.00850000046,5.40540532e-06,4.99999987e-06
0.01,0.0082916813,1.28397062e-06,0,0.258171499,470.202942,-0.000504884054,1,6.75675665e-06,0.00850000046,6.75675665e-06,4.99999987e-06
0.01,0.00890764873,1.31273708e-07,0,0.252864867,447.829041,-0.000448961859,1,8.10810798e-06,0.00850000046,8.10810798e-06,4.99999987e-06
0.01,0.00950137712,-3.15283444e-08,0,0.247532994,432.289551,-0.000395806972,1,9.45945885e-06,0.00850000046,9.45945885e-06,4.99999987e-06
0.01,0.0100755868,1.24549715e-07,0,0.239244759,416.60611,-0.000347340741,1,1.08108106e-05,0.00850000046,1.08108106e-05,4.99999987e-06
0.01,0.0106270378,-8.74687416e-08,0,0.233402267,395.728973,-0.000305048161,1,1.21621615e-05,0.00850000046,1.21621615e-05,4.99999987e-06
0.01,0.0111448336,-1.90283771e-08,0,0.228033528,368.094604,-0.000269194483,1,1.35135133e-05,0.00850000046,1.35135133e-05,4.99999987e-06
0.01,0.0116213802,-4.12962677e-08,0,0.223963678,334.884918,-0.000237838525,1,1.48648642e-05,0.00850000046,1.48648642e-05,4.99999987e-06
0.01,0.0120494328,-2.95858822e-08,0,0.220911622,297.002167,-0.000209879494,1,1.6216216e-05,0.00850000046,1.6216216e-05,4.99999987e-06
0.01,0.0124236215,-7.65731389e-09,0,0.218536273,255.552078,-0.000184350967,1,1.75675668e-05,0.00850000046,1.75675668e-05,4.99999987e-06
0.01,0.0127397226,9.76944525e-10,0,0.217185274,211.220947,-0.00016075492,1,1.89189177e-05,0.00850000046,1.89189177e-05,4.99999987e-06
0.01,0.0129941069,1.88767313e-08,0,0.217061624,164.44281,-0.000139002761,1,2.02702704e-05,0.00850000046,2.02702704e-05,4.99999987e-06
0.01,0.0131838163,6.44485425e-08,0,0.219608665,115.957748,-0.000119331249,1,2.16216213e-05,0.00850000046,2.16216213e-05,4.99999987e-06
0.01,0.0133072482,1.35536325e-07,0,0.226637781,67.7575684,-0.000102891405,1,2.29729721e-05,0.00850000046,2.29729721e-05,4.99999987e-06
0.01,0.0133667346,8.37254674e-08,0,0.234253421,33.2677994,-9.28527807e-05,1,2.4324323e-05,0.00850000046,2.4324323e-05,4.99999987e-06
0.01,0.0133667346,-8.37253538e-08,0,0.234253421,33.2677841,-9.28527734e-05,1,2.56756757e-05,0.00850000046,2.56756757e-05,4.99999987e-06
0.01,0.0133072482,-1.35536439e-07,0,0.226637796,67.7574997,-0.000102891383,1,2.70270266e-05,0.00850000046,2.70270266e-05,4.99999987e-06
0.01,0.0131838163,-6.44486278e-08,0,0.219608665,115.957687,-0.00011933122,1,2.83783775e-05,0.00850000046,2.83783775e-05,4.99999987e-06
0.01,0.0129941069,-1.88767473e-08,0,0.217061624,164.442764,-0.000139002732,1,2.97297283e-05,0.00850000046,2.97297283e-05,4.99999987e-06
0.01,0.0127397235,-9.76968839e-10,0,0.217185274,211.220856,-0.000160754877,1,3.10810792e-05,0.00850000046,3.10810792e-05,4.99999987e-06
0.01,0.0124236215,7.65731301e-09,0,0.218536273,255.552032,-0.000184350938,1,3.24324319e-05,0.00850000046,3.24324319e-05,4.99999987e-06
0.01,0.0120494328,2.95858822e-08,0,0.220911622,297.002167,-0.000209879494,1,3.37837846e-05,0.00850000046,3.37837846e-05,4.99999987e-06
0.01,0.0116213812,4.12965058e-08,0,0.223963678,334.884827,-0.000237838452,1,3.51351337e-05,0.00850000046,3.51351337e-05,4.99999987e-06
0.01,0.0111448346,1.90281071e-08,0,0.228033513,368.094543,-0.000269194425,1,3.64864864e-05,0.00850000046,3.64864864e-05,4.99999987e-06
0.01,0.0106270397,8.74696866e-08,0,0.233402252,395.728912,-0.000305048045,1,3.78378354e-05,0.00850000046,3.78378354e-05,4.99999987e-06
0.01,0.0100755868,-1.24549715e-07,0,0.239244759,416.60611,-0.000347340741,1,3.91891881e-05,0.00850000046,3.91891881e-05,4.99999987e-06
0.01,0.00950137712,3.15283515e-08,0,0.247532994,432.289551,-0.000395807001,1,4.05405408e-05,0.00850000046,4.05405408e-05,4.99999987e-06
0.01,0.00890764967,-1.31272259e-07,0,0.252864867,447.82901,-0.0004489618,1,4.18918899e-05,0.00850000046,4.18918899e-05,4.99999987e-06
0.01,0.0082916813,-1.28396937e-06,0,0.258171499,470.202911,-0.000504883996,1,4.32432425e-05,0.00850000046,4.32432425e-05,4.99999987e-06
0.01,0.00763897458,-2.58763998e-06,0,0.256845772,527.356628,-0.000535524741,1,4.45945952e-05,0.00850000046,4.45945952e-05,4.99999987e-06
0.01,0.00687479554,1.00546038e-06,0,0.23504588,719.208008,-0.00046455572,1,4.59459443e-05,0.00850000046,4.59459443e-05,4.99999987e-06
0.01,0.00572467502,9.64269202e-06,0,0.132475048,1287.64453,-0.00026490388,1,4.7297297e-05,0.00850000046,4.7297297e-05,4.99999987e-06
0.01,0.0034232277,1.95781718e-06,0,0.020161489,2122.77612,-6.95643248e-05,1,4.8648646e-05,0.00850000046,4.8648646e-05,4.99999987e-06
0.01,0,0,0,0.000463198987,2717.01001,-2.3268e-10,1,4.99999987e-05,0.00850000046,4.99999987e-05,4.99999987e-06
