Time,"U:0","U:1","U:2","c","gammadot","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.4,0,0,0,5.02038984e-06,1744.85999,-2.18926505e-12,1,0,0.00850000046,0,4.99999987e-06
0.4,0.0022924752,7.62444898e-08,0,-7.30469128e-06,1650.41357,6.41698875e-07,1,1.35135133e-06,0.00850000046,1.35135133e-06,4.99999987e-06
0.4,0.00445713894,9.84657618e-07,0,0.000109389912,1546.06299,2.13156341e-06,1,2.70270266e-06,0.00850000046,2.70270266e-06,4.99999987e-06
0.4,0.00646781083,1.59818012e-06,0,0.00651005935,1371.33899,-1.16625836e-06,1,4.05405399e-06,0.00850000046,4.05405399e-06,4.99999987e-06
0.4,0.00816015247,-7.67734264e-07,0,0.0494073108,1073.17151,-2.44761468e-05,1,5.40540532e-06,0.00850000046,5.40540532e-06,4.99999987e-06
0.4,0.00936146267,-2.06810387e-06,0,0.125243455,740.776917,-7.6059514e-05,1,6.75675665e-06,0.00850000046,6.75675665e-06,4.99999987e-06
0.4,0.0101512671,-4.49117437e-07,0,0.181841314,502.584412,-0.000135914306,1,8.10810798e-06,0.00850000046,8.10810798e-06,4.99999987e-06
0.4,0.0107111549,3.51558526e-07,0,0.213414922,366.196533,-0.000180700241,1,9.45945885e-06,0.00850000046,9.45945885e-06,4.99999987e-06
0.4,0.011136963,2.14498769e-07,0,0.23599723,281.418732,-0.00020928157,1,1.08108106e-05,0.00850000046,1.08108106e-05,4.99999987e-06
0.4,0.0114696231,7.01157248e-08,0,0.253905714,220.469193,-0.000228590434,1,1.21621615e-05,0.00850000046,1.21621615e-05,4.99999987e-06
0.4,0.0117314504,4.21002078e-08,0,0.269182235,173.495514,-0.000242142472,1,1.35135133e-05,0.00850000046,1.35135133e-05,4.99999987e-06
0.4,0.0119375307,3.4892242e-08,0,0.282230377,136.077148,-0.000251301302,1,1.48648642e-05,0.00850000046,1.48648642e-05,4.99999987e-06
0.4,0.0120984837,2.21708678e-08,0,0.294145346,105.524666,-0.000257207721,1,1.6216216e-05,0.00850000046,1.6216216e-05,4.99999987e-06
0.4,0.0122222295,1.31376918e-08,0,0.305018634,80.202652,-0.000260865607,1,1.75675668e-05,0.00850000046,1.75675668e-05,4.99999987e-06
0.4,0.0123149408,8.58285532e-09,0,0.315318793,59.0955238,-0.000262981106,1,1.89189177e-05,0.00850000046,1.89189177e-05,4.99999987e-06
0.4,0.0123817027,5.88260818e-09,0,0.32490012,41.5107994,-0.000264052971,1,2.02702704e-05,0.00850000046,2.02702704e-05,4.99999987e-06
0.4,0.0124269258,3.87389143e-09,0,0.334004462,26.9083519,-0.000264471775,1,2.16216213e-05,0.00850000046,2.16216213e-05,4.99999987e-06
0.4,0.0124543309,2.30211938e-09,0,0.342470527,14.8405256,-0.000264549599,1,2.29729721e-05,0.00850000046,2.29729721e-05,4.99999987e-06
0.4,0.0124670109,8.2452345e-10,0,0.348469436,7.04252768,-0.000264520757,1,2.4324323e-05,0.00850000046,2.4324323e-05,4.99999987e-06
0.4,0.0124670109,-8.24522395e-10,0,0.348469436,7.04252481,-0.000264520757,1,2.56756757e-05,0.00850000046,2.56756757e-05,4.99999987e-06
0.4,0.0124543309,-2.30211761e-09,0,0.342470527,14.8405104,-0.000264549599,1,2.70270266e-05,0.00850000046,2.70270266e-05,4.99999987e-06
0.4,0.0124269258,-3.87388877e-09,0,0.334004462,26.9083347,-0.000264471775,1,2.83783775e-05,0.00850000046,2.83783775e-05,4.99999987e-06
0.4,0.0123817027,-5.8826064e-09,0,0.32490012,41.510788,-0.000264052971,1,2.97297283e-05,0.00850000046,2.97297283e-05,4.99999987e-06
0.4,0.0123149408,-8.58284821e-09,0,0.315318823,59.0954895,-0.000262981106,1,3.10810792e-05,0.00850000046,3.10810792e-05,4.99999987e-06
0.4,0.0122222295,-1.31376829e-08,0,0.305018663,80.2026215,-0.000260865607,1,3.24324319e-05,0.00850000046,3.24324319e-05,4.99999987e-06
0.4,0.0120984837,-2.21708678e-08,0,0.294145346,105.524666,-0.000257207721,1,3.37837846e-05,0.00850000046,3.37837846e-05,4.99999987e-06
0.4,0.0119375316,-3.48922242e-08,0,0.282230407,136.077057,-0.000251301331,1,3.51351337e-05,0.00850000046,3.51351337e-05,4.99999987e-06
0.4,0.0117314504,-4.21002007e-08,0,0.269182265,173.495453,-0.000242142487,1,3.64864864e-05,0.00850000046,3.64864864e-05,4.99999987e-06
0.4,0.011469624,-7.01154406e-08,0,0.253905773,220.46904,-0.000228590477,1,3.78378354e-05,0.00850000046,3.78378354e-05,4.99999987e-06
0.4,0.011136963,-2.14498769e-07,0,0.23599723,281.418732,-0.00020928157,1,3.91891881e-05,0.00850000046,3.91891881e-05,4.99999987e-06
0.4,0.0107111549,-3.51558214e-07,0,0.213414907,366.196594,-0.000180700226,1,4.05405408e-05,0.00850000046,4.05405408e-05,4.99999987e-06
0.4,0.0101512689,4.49114538e-07,0,0.181841388,502.584106,-0.000135914393,1,4.18918899e-05,0.00850000046,4.18918899e-05,4.99999987e-06
0.4,0.0093614636,2.06810455e-06,0,0.125243515,740.776672,-7.60595503e-05,1,4.32432425e-05,0.00850000046,4.32432425e-05,4.99999987e-06
0.4,0.00816015247,7.67734321e-07,0,0.0494073145,1073.17151,-2.44761468e-05,1,4.45945952e-05,0.00850000046,4.45945952e-05,4.99999987e-06
0.4,0.00646781502,-1.59818137e-06,0,0.00651007332,1371.33862,-1.16626575e-06,1,4.59459443e-05,0.00850000046,4.59459443e-05,4.99999987e-06
0.4,0.00445714174,-9.84658755e-07,0,0.000109390057,1546.06287,2.13156522e-06,1,4.7297297e-05,0.00850000046,4.7297297e-05,4.99999987e-06
0.4,0.00229247683,-7.62445467e-08,0,-7.30469992e-06,1650.41345,6.4169933e-07,1,4.8648646e-05,0.00850000046,4.8648646e-05,4.99999987e-06
0.4,0,0,0,5.02038984e-06,1744.85999,-2.19003006e-12,1,4.99999987e-05,0.00850000046,4.99999987e-05,4.99999987e-06
