Time,"U:0","U:1","U:2","c","gammadot","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
5e-05,0,0,0,0.183723003,1412.90002,9.83084947e-10,1,0,0.00850000046,0,4.99999987e-06
5e-05,0.00172245165,-4.34209596e-06,0,0.206123278,1171.79724,-3.39770486e-05,1,1.35135133e-06,0.00850000046,1.35135133e-06,4.99999987e-06
5e-05,0.00315811601,1.16601336e-06,0,0.220506653,1027.37402,-5.80986998e-05,1,2.70270266e-06,0.00850000046,2.70270266e-06,4.99999987e-06
5e-05,0.00448937342,2.18247715e-06,0,0.212846741,971.588806,-2.13281528e-05,1,4.05405399e-06,0.00850000046,4.05405399e-06,4.99999987e-06
5e-05,0.00577995973,-4.55226683e-07,0,0.211145386,927.244629,2.34550153e-05,1,5.40540532e-06,0.00850000046,5.40540532e-06,4.99999987e-06
5e-05,0.0069941273,-2.69957866e-07,0,0.210620418,868.160583,5.2680145e-05,1,6.75675665e-06,0.00850000046,6.75675665e-06,4.99999987e-06
5e-05,0.00812439155,-5.23206154e-08,0,0.210391447,805.29187,7.75704102e-05,1,8.10810798e-06,0.00850000046,8.10810798e-06,4.99999987e-06
5e-05,0.00916884094,8.70833006e-09,0,0.210260987,741.435669,0.000102354534,1,9.45945885e-06,0.00850000046,9.45945885e-06,4.99999987e-06
5e-05,0.0101267239,7.22645233e-09,0,0.210183918,677.174622,0.00012750717,1,1.08108106e-05,0.00850000046,1.08108106e-05,4.99999987e-06
5e-05,0.0109977182,-7.63189234e-11,0,0.210134953,612.723328,0.000152842898,1,1.21621615e-05,0.00850000046,1.21621615e-05,4.99999987e-06
5e-05,0.011781659,-1.85121629e-09,0,0.210101739,548.188354,0.000178276416,1,1.35135133e-05,0.00850000046,1.35135133e-05,4.99999987e-06
5e-05,0.0124784168,-8.41887615e-10,0,0.210078046,483.626526,0.000203812044,1,1.48648642e-05,0.00850000046,1.48648642e-05,4.99999987e-06
5e-05,0.0130879907,-5.82783044e-10,0,0.210059673,419.068604,0.000229462166,1,1.6216216e-05,0.00850000046,1.6216216e-05,4.99999987e-06
5e-05,0.0136104273,-6.06357231e-09,0,0.210044593,354.530548,0.000255230523,1,1.75675668e-05,0.00850000046,1.75675668e-05,4.99999987e-06
5e-05,0.0140457125,-1.83254301e-08,0,0.21003297,290.01828,0.000281183224,1,1.89189177e-05,0.00850000046,1.89189177e-05,4.99999987e-06
5e-05,0.0143938884,-1.028305e-08,0,0.210026026,225.529602,0.000307577109,1,2.02702704e-05,0.00850000046,2.02702704e-05,4.99999987e-06
5e-05,0.0146549903,1.41452148e-07,0,0.210034505,161.059738,0.000334718265,1,2.16216213e-05,0.00850000046,2.16216213e-05,4.99999987e-06
5e-05,0.0148290172,3.55797312e-07,0,0.210073307,96.614151,0.000360548467,1,2.29729721e-05,0.00850000046,2.29729721e-05,4.99999987e-06
5e-05,0.0149160214,2.16870248e-07,0,0.210118756,49.1909904,0.000377652323,1,2.4324323e-05,0.00850000046,2.4324323e-05,4.99999987e-06
5e-05,0.0149160214,-2.16869964e-07,0,0.210118756,49.1909714,0.000377652323,1,2.56756757e-05,0.00850000046,2.56756757e-05,4.99999987e-06
