Time,"U:0","U:1","U:2","c","gammadot","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
8e-05,0,0,0,0.171044007,1527.75,1.1366065e-10,1,0,0.00850000046,0,4.99999987e-06
8e-05,0.00179214322,-6.84525367e-06,0,0.204193681,1187.20459,-5.68809119e-05,1,1.35135133e-06,0.00850000046,1.35135133e-06,4.99999987e-06
8e-05,0.00319520943,1.88511558e-06,0,0.225425377,1004.3924,-0.000102880607,1,2.70270266e-06,0.00850000046,2.70270266e-06,4.99999987e-06
8e-05,0.00449416926,3.16484488e-06,0,0.214167729,956.080322,-5.74376645e-05,1,4.05405399e-06,0.00850000046,4.05405399e-06,4.99999987e-06
8e-05,0.00577538228,-7.39510142e-07,0,0.211752445,921.903381,-2.15980913e-06,1,5.40540532e-06,0.00850000046,5.40540532e-06,4.99999987e-06
8e-05,0.00698528625,-3.91347669e-07,0,0.210958987,865.672913,2.90855351e-05,1,6.75675665e-06,0.00850000046,6.75675665e-06,4.99999987e-06
8e-05,0.0081132818,-6.51998775e-08,0,0.210609064,803.98584,5.39798057e-05,1,8.10810798e-06,0.00850000046,8.10810798e-06,4.99999987e-06
8e-05,0.00915654469,1.81861459e-08,0,0.210402787,740.82428,7.87924801e-05,1,9.45945885e-06,0.00850000046,9.45945885e-06,4.99999987e-06
8e-05,0.0101139471,1.16017782e-08,0,0.210284084,677.020691,0.000104099345,1,1.08108106e-05,0.00850000046,1.08108106e-05,4.99999987e-06
8e-05,0.010984906,7.07225889e-10,0,0.210209668,612.885559,0.000129590117,1,1.21621615e-05,0.00850000046,1.21621615e-05,4.99999987e-06
8e-05,0.0117691141,-1.56786251e-09,0,0.210158706,548.574829,0.000155151036,1,1.35135133e-05,0.00850000046,1.35135133e-05,4.99999987e-06
8e-05,0.0124663878,-4.14595636e-10,0,0.210121408,484.164398,0.00018079771,1,1.48648642e-05,0.00850000046,1.48648642e-05,4.99999987e-06
8e-05,0.0130766472,-1.50846197e-10,0,0.210092753,419.692566,0.000206553639,1,1.6216216e-05,0.00850000046,1.6216216e-05,4.99999987e-06
8e-05,0.0135998465,-5.74213077e-09,0,0.210069403,355.180115,0.00023242741,1,1.75675668e-05,0.00850000046,1.75675668e-05,4.99999987e-06
8e-05,0.0140359104,-1.82356423e-08,0,0.210050926,290.636536,0.000258483778,1,1.89189177e-05,0.00850000046,1.89189177e-05,4.99999987e-06
8e-05,0.0143847754,-1.04852536e-08,0,0.210040644,226.06279,0.000284977956,1,2.02702704e-05,0.00850000046,2.02702704e-05,4.99999987e-06
