Time,"U:0","U:1","U:2","c","gammadot","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.7,0,0,0,4.53727989e-06,1742.19995,-6.18354489e-13,1,0,0.00850000046,0,4.99999987e-06
0.7,0.00228898227,6.95570108e-08,0,-6.60889373e-06,1647.91394,6.28691055e-07,1,1.35135133e-06,0.00850000046,1.35135133e-06,4.99999987e-06
0.7,0.00445037987,9.56997951e-07,0,0.000101894933,1544.10254,2.11048405e-06,1,2.70270266e-06,0.00850000046,2.70270266e-06,4.99999987e-06
0.7,0.00645901449,1.60407012e-06,0,0.00626908429,1371.34326,-1.01190653e-06,1,4.05405399e-06,0.00850000046,4.05405399e-06,4.99999987e-06
0.7,0.00815342646,-7.22372249e-07,0,0.048439119,1075.66809,-2.37909408e-05,1,5.40540532e-06,0.00850000046,5.40540532e-06,4.99999987e-06
0.7,0.00935951807,-2.06274217e-06,0,0.123996392,743.810425,-7.47609374e-05,1,6.75675665e-06,0.00850000046,6.75675665e-06,4.99999987e-06
0.7,0.0101528084,-4.69042362e-07,0,0.180990726,504.533112,-0.000134415008,1,8.10810798e-06,0.00850000046,8.10810798e-06,4.99999987e-06
0.7,0.0107144685,3.45433051e-07,0,0.212859347,367.138611,-0.000179406183,1,9.45945885e-06,0.00850000046,9.45945885e-06,4.99999987e-06
0.7,0.0111410338,2.15849525e-07,0,0.235642508,281.777039,-0.000208306665,1,1.08108106e-05,0.00850000046,1.08108106e-05,4.99999987e-06
0.7,0.0114738224,7.06539183e-08,0,0.253735006,220.4599,-0.000227969678,1,1.21621615e-05,0.00850000046,1.21621615e-05,4.99999987e-06
0.7,0.0117354309,4.15041583e-08,0,0.269202471,173.229462,-0.000241934889,1,1.35135133e-05,0.00850000046,1.35135133e-05,4.99999987e-06
0.7,0.0119410446,3.43416957e-08,0,0.282432973,135.6465,-0.000251560792,1,1.48648642e-05,0.00850000046,1.48648642e-05,4.99999987e-06
0.7,0.0121013606,2.16567209e-08,0,0.294514507,105.0149,-0.000257963868,1,1.6216216e-05,0.00850000046,1.6216216e-05,4.99999987e-06
0.7,0.012224393,1.26963684e-08,0,0.305529177,79.6875763,-0.000262123649,1,1.75675668e-05,0.00850000046,1.75675668e-05,4.99999987e-06
0.7,0.0123164048,8.14344858e-09,0,0.315933347,58.633564,-0.000264720991,1,1.89189177e-05,0.00850000046,1.89189177e-05,4.99999987e-06
0.7,0.0123826051,5.57693269e-09,0,0.325578809,41.1412277,-0.000266226009,1,2.02702704e-05,0.00850000046,2.02702704e-05,4.99999987e-06
0.7,0.0124273989,3.68836051e-09,0,0.334698617,26.6499557,-0.000267000316,1,2.16216213e-05,0.00850000046,2.16216213e-05,4.99999987e-06
0.7,0.0124544958,2.23108487e-09,0,0.34314239,14.6931438,-0.000267330732,1,2.29729721e-05,0.00850000046,2.29729721e-05,4.99999987e-06
0.7,0.0124670351,8.35542135e-10,0,0.349104375,6.97200966,-0.000267432712,1,2.4324323e-05,0.00850000046,2.4324323e-05,4.99999987e-06
0.7,0.0124670351,-8.35541025e-10,0,0.349104375,6.97200632,-0.000267432712,1,2.56756757e-05,0.00850000046,2.56756757e-05,4.99999987e-06
0.7,0.0124544967,-2.23108332e-09,0,0.34314239,14.6931295,-0.000267330732,1,2.70270266e-05,0.00850000046,2.70270266e-05,4.99999987e-06
0.7,0.0124273989,-3.68835784e-09,0,0.334698617,26.6499386,-0.000267000316,1,2.83783775e-05,0.00850000046,2.83783775e-05,4.99999987e-06
0.7,0.0123826051,-5.57693136e-09,0,0.325578839,41.1412163,-0.000266226009,1,2.97297283e-05,0.00850000046,2.97297283e-05,4.99999987e-06
0.7,0.0123164048,-8.14344236e-09,0,0.315933347,58.6335297,-0.000264720991,1,3.10810792e-05,0.00850000046,3.10810792e-05,4.99999987e-06
0.7,0.012224393,-1.26963595e-08,0,0.305529207,79.6875458,-0.000262123649,1,3.24324319e-05,0.00850000046,3.24324319e-05,4.99999987e-06
0.7,0.0121013606,-2.16567209e-08,0,0.294514507,105.0149,-0.000257963868,1,3.37837846e-05,0.00850000046,3.37837846e-05,4.99999987e-06
0.7,0.0119410446,-3.43416779e-08,0,0.282433003,135.646423,-0.000251560821,1,3.51351337e-05,0.00850000046,3.51351337e-05,4.99999987e-06
0.7,0.0117354309,-4.15041512e-08,0,0.269202501,173.229401,-0.000241934904,1,3.64864864e-05,0.00850000046,3.64864864e-05,4.99999987e-06
0.7,0.0114738233,-7.06536269e-08,0,0.253735036,220.459732,-0.000227969736,1,3.78378354e-05,0.00850000046,3.78378354e-05,4.99999987e-06
0.7,0.0111410338,-2.15849525e-07,0,0.235642508,281.777039,-0.000208306665,1,3.91891881e-05,0.00850000046,3.91891881e-05,4.99999987e-06
0.7,0.0107144676,-3.45432738e-07,0,0.212859333,367.138672,-0.000179406154,1,4.05405408e-05,0.00850000046,4.05405408e-05,4.99999987e-06
0.7,0.0101528093,4.6903952e-07,0,0.1809908,504.532806,-0.000134415095,1,4.18918899e-05,0.00850000046,4.18918899e-05,4.99999987e-06
0.7,0.009359519,2.06274308e-06,0,0.123996451,743.810181,-7.47609811e-05,1,4.32432425e-05,0.00850000046,4.32432425e-05,4.99999987e-06
0.7,0.00815342646,7.22372363e-07,0,0.0484391227,1075.66809,-2.37909426e-05,1,4.45945952e-05,0.00850000046,4.45945952e-05,4.99999987e-06
0.7,0.00645901868,-1.60407149e-06,0,0.00626909779,1371.3429,-1.01191347e-06,1,4.59459443e-05,0.00850000046,4.59459443e-05,4.99999987e-06
0.7,0.00445038266,-9.56999088e-07,0,0.000101895072,1544.10242,2.11048587e-06,1,4.7297297e-05,0.00850000046,4.7297297e-05,4.99999987e-06
0.7,0.00228898367,-6.95570606e-08,0,-6.608901e-06,1647.91394,6.28691453e-07,1,4.8648646e-05,0.00850000046,4.8648646e-05,4.99999987e-06
0.7,0,0,0,4.53727989e-06,1742.19995,-6.17284977e-13,1,4.99999987e-05,0.00850000046,4.99999987e-05,4.99999987e-06
