Time,"U:0","U:1","U:2","c","gammadot","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.04,0,0,0,-6.07764996e-05,2200.81006,-3.04208492e-10,1,0,0.00850000046,0,4.99999987e-06
0.04,0.00288728764,4.55335794e-06,0,0.000657353725,2029.97058,-1.16586045e-06,1,1.35135133e-06,0.00850000046,1.35135133e-06,4.99999987e-06
0.04,0.00548191369,4.58135446e-07,0,0.0233292412,1653.29333,-2.97155257e-05,1,2.70270266e-06,0.00850000046,2.70270266e-06,4.99999987e-06
0.04,0.00734886667,-5.30814577e-06,0,0.112765245,1098.03467,-0.000122954792,1,4.05405399e-06,0.00850000046,4.05405399e-06,4.99999987e-06
0.04,0.00843194406,-2.04888397e-06,0,0.202604577,666.897339,-0.000248045748,1,5.40540532e-06,0.00850000046,5.40540532e-06,4.99999987e-06
0.04,0.00913230237,1.00052591e-06,0,0.23824057,463.204865,-0.000328950235,1,6.75675665e-06,0.00850000046,6.75675665e-06,4.99999987e-06
0.04,0.00967582501,8.14266741e-07,0,0.251767308,373.423676,-0.000350360817,1,8.10810798e-06,0.00850000046,8.10810798e-06,4.99999987e-06
0.04,0.010138697,1.61156905e-07,0,0.258410096,323.147797,-0.000342094019,1,9.45945885e-06,0.00850000046,9.45945885e-06,4.99999987e-06
0.04,0.0105477683,1.1789465e-07,0,0.260363251,288.94989,-0.000321184256,1,1.08108106e-05,0.00850000046,1.08108106e-05,4.99999987e-06
0.04,0.0109187197,9.98132634e-08,0,0.25884679,263.163635,-0.000292796583,1,1.21621615e-05,0.00850000046,1.21621615e-05,4.99999987e-06
0.04,0.0112584708,6.83782915e-08,0,0.255972624,240.685883,-0.000261125941,1,1.35135133e-05,0.00850000046,1.35135133e-05,4.99999987e-06
0.04,0.0115688182,4.51695357e-08,0,0.25204131,218.431396,-0.000229259706,1,1.48648642e-05,0.00850000046,1.48648642e-05,4.99999987e-06
0.04,0.0118484981,1.67272596e-08,0,0.248654351,194.588791,-0.00019911243,1,1.6216216e-05,0.00850000046,1.6216216e-05,4.99999987e-06
0.04,0.0120944502,2.44139429e-08,0,0.24561429,168.267792,-0.000171622567,1,1.75675668e-05,0.00850000046,1.75675668e-05,4.99999987e-06
0.04,0.0123030255,7.22871718e-09,0,0.244427949,139.123962,-0.000147374973,1,1.89189177e-05,0.00850000046,1.89189177e-05,4.99999987e-06
0.04,0.012470236,1.22788357e-08,0,0.245618328,107.458305,-0.000126809056,1,2.02702704e-05,0.00850000046,2.02702704e-05,4.99999987e-06
0.04,0.0125932246,1.36974663e-08,0,0.250674784,74.5188751,-0.000110300098,1,2.16216213e-05,0.00850000046,2.16216213e-05,4.99999987e-06
0.04,0.0126714623,1.37970728e-08,0,0.260971099,42.6051369,-9.845155e-05,1,2.29729721e-05,0.00850000046,2.29729721e-05,4.99999987e-06
0.04,0.0127082486,1.09133724e-08,0,0.271234006,20.4213047,-9.21272658e-05,1,2.4324323e-05,0.00850000046,2.4324323e-05,4.99999987e-06
0.04,0.0127082486,-1.09133582e-08,0,0.271234035,20.4212971,-9.21272585e-05,1,2.56756757e-05,0.00850000046,2.56756757e-05,4.99999987e-06
0.04,0.0126714623,-1.37970977e-08,0,0.260971099,42.6050949,-9.84515427e-05,1,2.70270266e-05,0.00850000046,2.70270266e-05,4.99999987e-06
0.04,0.0125932246,-1.36974352e-08,0,0.250674784,74.5188293,-0.000110300076,1,2.83783775e-05,0.00850000046,2.83783775e-05,4.99999987e-06
0.04,0.012470236,-1.22788633e-08,0,0.245618328,107.458282,-0.000126809042,1,2.97297283e-05,0.00850000046,2.97297283e-05,4.99999987e-06
