Time,"U:0","U:1","U:2","c","gammadot","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7e-05,0,0,0,0.175299004,1488.21997,2.53063515e-10,1,0,0.00850000046,0,4.99999987e-06
7e-05,0.00176864583,-5.9879917e-06,0,0.204831153,1182.08374,-4.91398678e-05,1,1.35135133e-06,0.00850000046,1.35135133e-06,4.99999987e-06
7e-05,0.00318304449,1.6304266e-06,0,0.223773926,1012.11316,-8.79442086e-05,1,2.70270266e-06,0.00850000046,2.70270266e-06,4.99999987e-06
7e-05,0.00449255854,2.84023326e-06,0,0.213732854,961.048584,-4.56866474e-05,1,4.05405399e-06,0.00850000046,4.05405399e-06,4.99999987e-06
7e-05,0.00577659067,-6.36364348e-07,0,0.21154967,923.486084,5.99269924e-06,1,5.40540532e-06,0.00850000046,5.40540532e-06,4.99999987e-06
7e-05,0.00698770862,-3.48435861e-07,0,0.210846111,866.375977,3.65642263e-05,1,6.75675665e-06,0.00850000046,6.75675665e-06,4.99999987e-06
7e-05,0.0081163384,-6.00074017e-08,0,0.210536554,804.362244,6.14547826e-05,1,8.10810798e-06,0.00850000046,8.10810798e-06,4.99999987e-06
7e-05,0.00915995426,1.52829269e-08,0,0.210356072,741.034424,8.62575034e-05,1,9.45945885e-06,0.00850000046,9.45945885e-06,4.99999987e-06
7e-05,0.0101175494,1.03982076e-08,0,0.210251108,677.139404,0.000111514259,1,1.08108106e-05,0.00850000046,1.08108106e-05,4.99999987e-06
7e-05,0.0109886294,7.34394434e-10,0,0.210184842,612.951782,0.000136957751,1,1.21621615e-05,0.00850000046,1.21621615e-05,4.99999987e-06
7e-05,0.0117729008,-1.39231338e-09,0,0.210139722,548.608337,0.000162483819,1,1.35135133e-05,0.00850000046,1.35135133e-05,4.99999987e-06
7e-05,0.0124701876,-3.36752654e-10,0,0.210107073,484.176178,0.000188104488,1,1.48648642e-05,0.00850000046,1.48648642e-05,4.99999987e-06
7e-05,0.013080447,-1.55696803e-10,0,0.210082114,419.690125,0.000213839288,1,1.6216216e-05,0.00850000046,1.6216216e-05,4.99999987e-06
7e-05,0.0136036146,-5.80609916e-09,0,0.21006152,355.169098,0.000239694724,1,1.75675668e-05,0.00850000046,1.75675668e-05,4.99999987e-06
7e-05,0.0140396291,-1.8351848e-08,0,0.210044861,290.62146,0.000265735784,1,1.89189177e-05,0.00850000046,1.89189177e-05,4.99999987e-06
7e-05,0.0143884756,-1.05879705e-08,0,0.210035428,226.048569,0.000292218523,1,2.02702704e-05,0.00850000046,2.02702704e-05,4.99999987e-06
7e-05,0.0146501241,1.41396427e-07,0,0.210050881,161.452072,0.000319441024,1,2.16216213e-05,0.00850000046,2.16216213e-05,4.99999987e-06
7e-05,0.0148245292,3.56271755e-07,0,0.210113689,96.8529892,0.000345334935,1,2.29729721e-05,0.00850000046,2.29729721e-05,4.99999987e-06
7e-05,0.0149116972,2.17210555e-07,0,0.210186049,49.3105888,0.000362476625,1,2.4324323e-05,0.00850000046,2.4324323e-05,4.99999987e-06
7e-05,0.0149116972,-2.17210271e-07,0,0.210186049,49.3105659,0.000362476625,1,2.56756757e-05,0.00850000046,2.56756757e-05,4.99999987e-06
7e-05,0.0148245301,-3.56272011e-07,0,0.210113689,96.8528976,0.000345334964,1,2.70270266e-05,0.00850000046,2.70270266e-05,4.99999987e-06
7e-05,0.0146501251,-1.41396754e-07,0,0.210050881,161.451996,0.000319441082,1,2.83783775e-05,0.00850000046,2.83783775e-05,4.99999987e-06
7e-05,0.0143884765,1.05879527e-08,0,0.210035428,226.048523,0.000292218552,1,2.97297283e-05,0.00850000046,2.97297283e-05,4.99999987e-06
7e-05,0.0140396301,1.83518765e-08,0,0.210044861,290.621338,0.000265735813,1,3.10810792e-05,0.00850000046,3.10810792e-05,4.99999987e-06
7e-05,0.0136036156,5.80611026e-09,0,0.21006152,355.169006,0.000239694753,1,3.24324319e-05,0.00850000046,3.24324319e-05,4.99999987e-06
7e-05,0.013080447,1.55696719e-10,0,0.210082114,419.690125,0.000213839288,1,3.37837846e-05,0.00850000046,3.37837846e-05,4.99999987e-06
7e-05,0.0124701895,3.36748823e-10,0,0.210107073,484.176056,0.000188104546,1,3.51351337e-05,0.00850000046,3.51351337e-05,4.99999987e-06
7e-05,0.0117729018,1.39231382e-09,0,0.210139722,548.608215,0.000162483848,1,3.64864864e-05,0.00850000046,3.64864864e-05,4.99999987e-06
7e-05,0.0109886313,-7.34373062e-10,0,0.210184842,612.951599,0.000136957824,1,3.78378354e-05,0.00850000046,3.78378354e-05,4.99999987e-06
7e-05,0.0101175494,-1.03982076e-08,0,0.210251108,677.139404,0.000111514259,1,3.91891881e-05,0.00850000046,3.91891881e-05,4.99999987e-06
7e-05,0.00915995333,-1.52829003e-08,0,0.210356072,741.034485,8.62574962e-05,1,4.05405408e-05,0.00850000046,4.05405408e-05,4.99999987e-06
7e-05,0.00811634026,6.00071175e-08,0,0.210536554,804.362122,6.14548189e-05,1,4.18918899e-05,0.00850000046,4.18918899e-05,4.99999987e-06
7e-05,0.00698770909,3.48435293e-07,0,0.210846111,866.375916,3.65642445e-05,1,4.32432425e-05,0.00850000046,4.32432425e-05,4.99999987e-06
7e-05,0.00577659067,6.36364462e-07,0,0.21154967,923.486084,5.99270106e-06,1,4.45945952e-05,0.00850000046,4.45945952e-05,4.99999987e-06
7e-05,0.00449256087,-2.84023486e-06,0,0.213732824,961.048462,-4.56865491e-05,1,4.59459443e-05,0.00850000046,4.59459443e-05,4.99999987e-06
7e-05,0.00318304612,-1.63043637e-06,0,0.223773956,1012.11298,-8.79442596e-05,1,4.7297297e-05,0.00850000046,4.7297297e-05,4.99999987e-06
7e-05,0.00176864711,5.98799579e-06,0,0.204831168,1182.0835,-4.91399041e-05,1,4.8648646e-05,0.00850000046,4.8648646e-05,4.99999987e-06
7e-05,0,0,0,0.175299004,1488.21997,2.53396526e-10,1,4.99999987e-05,0.00850000046,4.99999987e-05,4.99999987e-06
