Time,"U:0","U:1","U:2","c","gammadot","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
8e-06,0,0,0,0.201708004,1651.05005,1.53426005e-09,1,0,0.00850000046,0,4.99999987e-06
8e-06,0.00202835188,6.23066535e-06,0,0.209038854,1475.38953,1.47351248e-05,1,1.35135133e-06,0.00850000046,1.35135133e-06,4.99999987e-06
8e-06,0.00383798708,1.36914114e-05,0,0.213549852,1318.72351,-1.35495684e-05,1,2.70270266e-06,0.00850000046,2.70270266e-06,4.99999987e-06
8e-06,0.00547480024,1.02003132e-05,0,0.210830644,1177.52356,-1.70717212e-05,1,4.05405399e-06,0.00850000046,4.05405399e-06,4.99999987e-06
8e-06,0.00694734883,3.07962728e-06,0,0.210269779,1029.69214,4.73999826e-05,1,5.40540532e-06,0.00850000046,5.40540532e-06,4.99999987e-06
8e-06,0.00823244546,3.36484732e-07,0,0.21012798,873.726746,0.000107968684,1,6.75675665e-06,0.00850000046,6.75675665e-06,4.99999987e-06
8e-06,0.0093274219,-8.55435303e-07,0,0.210072964,722.048035,0.000167642487,1,8.10810798e-06,0.00850000046,8.10810798e-06,4.99999987e-06
8e-06,0.0102397092,-9.21600872e-07,0,0.210047647,582.02478,0.000219608832,1,9.45945885e-06,0.00850000046,9.45945885e-06,4.99999987e-06
8e-06,0.0109834084,-8.11861241e-07,0,0.210032135,458.04422,0.000263225287,1,1.08108106e-05,0.00850000046,1.08108106e-05,4.99999987e-06
8e-06,0.0115769273,-7.40638143e-07,0,0.210021421,352.259735,0.000301621767,1,1.21621615e-05,0.00850000046,1.21621615e-05,4.99999987e-06
8e-06,0.0120408777,-5.45725129e-07,0,0.210014254,264.965912,0.000334040029,1,1.35135133e-05,0.00850000046,1.35135133e-05,4.99999987e-06
8e-06,0.0123962555,-2.66373206e-07,0,0.210009694,195.077499,0.000359993603,1,1.48648642e-05,0.00850000046,1.48648642e-05,4.99999987e-06
