Time,"U:0","U:1","U:2","c","gammadot","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.0001,0,0,0,0.162469998,1609.68994,-1.93740496e-10,1,0,0.00850000046,0,4.99999987e-06
0.0001,0.00183906476,-8.62050638e-06,0,0.202936426,1196.75537,-7.27069637e-05,1,1.35135133e-06,0.00850000046,1.35135133e-06,4.99999987e-06
0.0001,0.00321744429,2.43756131e-06,0,0.228753954,988.274231,-0.000132833607,1,2.70270266e-06,0.00850000046,2.70270266e-06,4.99999987e-06
0.0001,0.00449541956,3.80445886e-06,0,0.215022147,946.363708,-8.01830174e-05,1,4.05405399e-06,0.00850000046,4.05405399e-06,4.99999987e-06
0.0001,0.00577149633,-9.65874847e-07,0,0.212161303,919.08429,-1.74655797e-05,1,5.40540532e-06,0.00850000046,5.40540532e-06,4.99999987e-06
0.0001,0.00697937747,-4.7863125e-07,0,0.211186886,864.559998,1.50841215e-05,1,6.75675665e-06,0.00850000046,6.75675665e-06,4.99999987e-06
0.0001,0.00810648035,-7.4578459e-08,0,0.210756853,803.490173,3.99648416e-05,1,8.10810798e-06,0.00850000046,8.10810798e-06,4.99999987e-06
0.0001,0.00914936792,2.45235725e-08,0,0.210498035,740.627258,6.47993947e-05,1,9.45945885e-06,0.00850000046,9.45945885e-06,4.99999987e-06
0.0001,0.0101066614,1.38228797e-08,0,0.210351557,676.972168,9.02117463e-05,1,1.08108106e-05,0.00850000046,1.08108106e-05,4.99999987e-06
0.0001,0.0109776435,4.41050113e-10,0,0.210259661,612.906921,0.000115798743,1,1.21621615e-05,0.00850000046,1.21621615e-05,4.99999987e-06
0.0001,0.0117619373,-2.0298736e-09,0,0.210196301,548.630249,0.000141427648,1,1.35135133e-05,0.00850000046,1.35135133e-05,4.99999987e-06
0.0001,0.0124593079,-6.38480935e-10,0,0.210150272,484.235474,0.000167123188,1,1.48648642e-05,0.00850000046,1.48648642e-05,4.99999987e-06
0.0001,0.0130696651,-1.86620608e-10,0,0.210114852,419.767761,0.000192917316,1,1.6216216e-05,0.00850000046,1.6216216e-05,4.99999987e-06
0.0001,0.0135929622,-5.64737324e-09,0,0.210085839,355.252716,0.000218822694,1,1.75675668e-05,0.00850000046,1.75675668e-05,4.99999987e-06
0.0001,0.0140291229,-1.8003357e-08,0,0.210062951,290.701599,0.000244905008,1,1.89189177e-05,0.00850000046,1.89189177e-05,4.99999987e-06
0.0001,0.0143780848,-1.02595621e-08,0,0.210050553,226.113876,0.000271417375,1,2.02702704e-05,0.00850000046,2.02702704e-05,4.99999987e-06
0.0001,0.0146398023,1.4128527e-07,0,0.210075602,161.490677,0.000298651721,1,2.16216213e-05,0.00850000046,2.16216213e-05,4.99999987e-06
0.0001,0.0148142297,3.55718782e-07,0,0.210173756,96.8643951,0.000324541004,1,2.29729721e-05,0.00850000046,2.29729721e-05,4.99999987e-06
0.0001,0.0149013968,2.16876828e-07,0,0.210286751,49.3077049,0.000341674546,1,2.4324323e-05,0.00850000046,2.4324323e-05,4.99999987e-06
0.0001,0.0149013968,-2.16876543e-07,0,0.210286751,49.3076859,0.000341674546,1,2.56756757e-05,0.00850000046,2.56756757e-05,4.99999987e-06
0.0001,0.0148142297,-3.55719038e-07,0,0.210173756,96.8643112,0.000324541033,1,2.70270266e-05,0.00850000046,2.70270266e-05,4.99999987e-06
0.0001,0.0146398032,-1.41285597e-07,0,0.210075602,161.490601,0.000298651779,1,2.83783775e-05,0.00850000046,2.83783775e-05,4.99999987e-06
0.0001,0.0143780848,1.02595443e-08,0,0.210050553,226.113831,0.000271417404,1,2.97297283e-05,0.00850000046,2.97297283e-05,4.99999987e-06
0.0001,0.0140291229,1.80033837e-08,0,0.210062951,290.701477,0.000244905066,1,3.10810792e-05,0.00850000046,3.10810792e-05,4.99999987e-06
0.0001,0.0135929631,5.64738389e-09,0,0.210085839,355.252625,0.000218822723,1,3.24324319e-05,0.00850000046,3.24324319e-05,4.99999987e-06
0.0001,0.0130696651,1.86620525e-10,0,0.210114852,419.767761,0.000192917316,1,3.37837846e-05,0.00850000046,3.37837846e-05,4.99999987e-06
0.0001,0.0124593098,6.38475439e-10,0,0.210150272,484.235321,0.000167123246,1,3.51351337e-05,0.00850000046,3.51351337e-05,4.99999987e-06
0.0001,0.0117619382,2.0298716e-09,0,0.210196301,548.630188,0.000141427678,1,3.64864864e-05,0.00850000046,3.64864864e-05,4.99999987e-06
0.0001,0.0109776463,-4.41025577e-10,0,0.210259661,612.906738,0.000115798815,1,3.78378354e-05,0.00850000046,3.78378354e-05,4.99999987e-06
0.0001,0.0101066614,-1.38228788e-08,0,0.210351557,676.972168,9.02117463e-05,1,3.91891881e-05,0.00850000046,3.91891881e-05,4.99999987e-06
0.0001,0.00914936699,-2.4523537e-08,0,0.210498035,740.627319,6.47993802e-05,1,4.05405408e-05,0.00850000046,4.05405408e-05,4.99999987e-06
0.0001,0.00810648222,7.45780753e-08,0,0.210756853,803.490051,3.99648743e-05,1,4.18918899e-05,0.00850000046,4.18918899e-05,4.99999987e-06
0.0001,0.00697937841,4.78630398e-07,0,0.211186886,864.559937,1.50841424e-05,1,4.32432425e-05,0.00850000046,4.32432425e-05,4.99999987e-06
0.0001,0.00577149633,9.65875074e-07,0,0.212161303,919.08429,-1.74655779e-05,1,4.45945952e-05,0.00850000046,4.45945952e-05,4.99999987e-06
0.0001,0.00449542189,-3.80446045e-06,0,0.215022102,946.363647,-8.01828937e-05,1,4.59459443e-05,0.00850000046,4.59459443e-05,4.99999987e-06
0.0001,0.00321744592,-2.4375754e-06,0,0.228753984,988.273987,-0.00013283368,1,4.7297297e-05,0.00850000046,4.7297297e-05,4.99999987e-06
0.0001,0.00183906592,8.62051274e-06,0,0.202936456,1196.755,-7.27070073e-05,1,4.8648646e-05,0.00850000046,4.8648646e-05,4.99999987e-06
0.0001,0,0,0,0.162469998,1609.68994,-1.93796007e-10,1,4.99999987e-05,0.00850000046,4.99999987e-05,4.99999987e-06
